workorderid,description,priority,status,submit_to,proj_start_date,proj_finish_date,actual_start,actual_finish,shop,map_page,address,location,category,date_initiated,project,total_cost,comments,zone,request_ids,resolution,sr_problem_code,sr_description,sr_priority,projected_start_date,projected_start_time,projected_finish_date,projected_finish_time,actual_start_date,actual_start_time,actual_finish_date,actual_finish_time,initiated_date,initiated_time
386096,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2024-09-06 15:36:00,2024-09-16 15:36:00,2024-09-06 15:36:00,2025-02-22 09:34:00,09,494S,"1402 Scott St,  Houston,  Texas,  77003","Prune six tree for sidewalk clearance at indicated location,  along Scott St, between Denver St. And Leeland St",TREEMAINTENANCE,2024-09-06 03:36 PM,,394.8,"(Copied from Service Request 214088): ""Low limbs hinder street or sidewalk""","5, ZONE",214088,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-06,03:36 PM,2024-09-16,03:36 PM,2024-09-06,03:36 PM,2025-02-22,09:34 AM,2024-09-06,03:36 PM
386097,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-06 16:05:00,2024-10-06 16:05:00,2024-10-02 12:00:00,2025-01-28 12:00:00,H,494P,"4303 Navigation Blvd,  Houston,  Texas,  77003","Prune live oak tree for street and driveway clearance,  in front of indicated location.      ",TREEMAINTENANCE,2024-09-06 04:05 PM,FY25 - Prime Trees,84.0,Invoice #175575.,"5, ZONE",213985,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-06,04:05 PM,2024-10-06,04:05 PM,2024-10-02,12:00 PM,2025-01-28,12:00 PM,2024-09-06,04:05 PM
386099,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-07 06:50:00,2024-10-07 06:50:00,2024-09-24 12:00:00,2024-10-24 12:00:00,K,571L,"5501 W Orem Dr,  Houston,  Texas,  77085",trim crepe myrtles in the median on 5501 W. Orem Dr. Median near back side at the back driveway of Walgreens Store. Total of eight trees. Blocking view of drivers. ,TREEMAINTENANCE,2024-09-07 06:50 AM,FY25 - Prime Trees,495.6,Invoice #172163.,"7, ZONE",214094,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-07,06:50 AM,2024-10-07,06:50 AM,2024-09-24,12:00 PM,2024-10-24,12:00 PM,2024-09-07,06:50 AM
386102,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-07 07:34:00,2024-10-07 07:34:00,2024-09-24 12:00:00,2025-01-07 12:00:00,K,571W,"6603 W Fuqua Dr,  Ste I,  Missouri City,  Texas,  77489",Remove and stump grind dead tree within esplanade across from Reyes tire shop. ,TREEMAINTENANCE,2024-09-07 07:34 AM,FY25 - Prime Trees,378.0,Invoice #175213.,"7, ZONE",214091,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-09-07,07:34 AM,2024-10-07,07:34 AM,2024-09-24,12:00 PM,2025-01-07,12:00 PM,2024-09-07,07:34 AM
386105,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2024-09-07 08:24:00,2024-09-17 08:24:00,2024-09-07 08:24:00,2024-09-25 15:08:00,02,533A,"5900 Main St,  Houston,  Texas,  77005",Bushes need trimming at Main St near Mecom Fountain. Provide final count upon completion of work ,TREEMAINTENANCE,2024-09-07 08:24 AM,,0.0,"(Copied from Service Request 213947): ""Work order created for overgrown vegetation trimming""","7, ZONE",213947,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-07,08:24 AM,2024-09-17,08:24 AM,2024-09-07,08:24 AM,2024-09-25,03:08 PM,2024-09-07,08:24 AM
386107,STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-07 08:36:00,2025-09-07 08:36:00,2024-09-23 12:00:00,2025-03-31 12:00:00,C,493W,"4403 Stanford St, Houston, Texas, 77006",Grind stump infromt of home. ,TREEMAINTENANCE,2024-09-07 08:36 AM,FY25 - Prime Trees,147.0,Invoice #179052.,"2, ZONE",214134,00 - Work completed by in-house or contractor.,Tree Stump Grinding,Tree Stump Inspection,0.0,2024-09-07,08:36 AM,2025-09-07,08:36 AM,2024-09-23,12:00 PM,2025-03-31,12:00 PM,2024-09-07,08:36 AM
386110,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-07 08:55:00,2024-10-07 08:55:00,2024-09-23 12:00:00,2024-10-25 12:00:00,D,493U,"1706 Francis St,  Houston,  Texas,  77004",Prune chinese tallow near garages ,TREEMAINTENANCE,2024-09-07 08:55 AM,FY25 - Prime Trees,73.5,Invoice #172163.,"2, ZONE",213887,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-07,08:55 AM,2024-10-07,08:55 AM,2024-09-23,12:00 PM,2024-10-25,12:00 PM,2024-09-07,08:55 AM
386111,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-07 09:18:00,2024-10-07 09:18:00,2024-09-23 12:00:00,2024-11-20 12:00:00,I,493Q,"1004 St Joseph Pkwy,  Houston,  Texas,  77002",Trim live oak trees at corner of listed address. Located near parking lot,TREEMAINTENANCE,2024-09-07 09:18 AM,Hurricane Beryl - 7/8/24,157.5,Invoice #173345.,"1, ZONE","214104,215152",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-07,09:18 AM,2024-10-07,09:18 AM,2024-09-23,12:00 PM,2024-11-20,12:00 PM,2024-09-07,09:18 AM
386112,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-07 09:32:00,2024-10-07 09:32:00,2024-09-23 12:00:00,2024-11-20 12:00:00,H,493R,1800 Texas St (Minute Maid Park - South Home Plate Entrance),"Trim live oak tree. A tree branch is blocking the traffic light on Texas St by Minute Maid Park’s ""South Home Plate Entrance."" 1800 Texas street and 600 Avenda de Las americas",TREEMAINTENANCE,2024-09-07 09:32 AM,FY25 - Prime Trees,84.0,Invoice #173345.,"1, ZONE",214003,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,1.0,2024-09-07,09:32 AM,2024-10-07,09:32 AM,2024-09-23,12:00 PM,2024-11-20,12:00 PM,2024-09-07,09:32 AM
386140,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-09 07:41:00,2024-10-09 07:41:00,2024-11-20 12:00:00,2024-12-02 12:00:00,G,489S,"11818 Poplar Creek Dr,  Houston,  Texas,  77077","Prune 2 oaks for street clearance, and street sign obstruction one at given adress and one at 11811",TREEMAINTENANCE,2024-09-09 07:41 AM,FY25 - Prime Trees,178.5,Invoice #173536.,"2, ZONE",214144,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-09,07:41 AM,2024-10-09,07:41 AM,2024-11-20,12:00 PM,2024-12-02,12:00 PM,2024-09-09,07:41 AM
386145,TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-09-09 08:38:00,2024-09-10 08:38:00,2024-09-23 12:00:00,2024-10-05 10:44:00,01,413T,"12026 Meadowgreen St, Houston, Texas, 77076 (Melrose Park)","Prune water oak, 2 large broken branches. One it is fallen over fence and another one it is splitting. Across rd at 12026 Meadowgreen St, along Canino Rd. Tree is located inside the park.",TREEMAINTENANCE,2024-09-09 08:38 AM,Hurricane Beryl - 7/8/24,94.5,"(Copied from Service Request 214145): ""Customer states tree fell at Melrose Park and is being held by fence""","4, ZONE","214145,214154",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-09-09,08:38 AM,2024-09-10,08:38 AM,2024-09-23,12:00 PM,2024-10-05,10:44 AM,2024-09-09,08:38 AM
386146,TRIM BY CONTRACTOR,3,CREW,"UF, CONTRACTOR",2024-09-09 09:02:00,2024-10-09 09:02:00,2024-10-29 12:00:00,2024-10-09 09:02:00,K,531W,"10730 Hillcroft St,  Houston,  Texas,  77096",Prune live oak and ash tree infromt of home. ,TREEMAINTENANCE,2024-09-09 09:02 AM,FY26 - Prime Trees,183.75,Prime Daily Route on 11/01/2024.,"7, ZONE",214164,,Tree Removal,Tree Removal Inspection,3.0,2024-09-09,09:02 AM,2024-10-09,09:02 AM,2024-10-29,12:00 PM,2024-10-09,09:02 AM,2024-09-09,09:02 AM
386147,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-09 09:17:00,2024-09-10 09:17:00,2024-09-23 12:00:00,2025-01-07 12:00:00,C,531P,"8902 Ferris Dr,  Houston,  Texas,  77096",Remove broken and hanging large tree limb off water oak infront of home. High priority ,TREEMAINTENANCE,2024-09-09 09:17 AM,,115.5,"Per Prime, broken and hanging limb has been removed. See email attached. Cancel work order.","7, ZONE",214155,07 - Canceled. Work already completed upon arrival.,Tree Removal,Tree Removal Inspection,0.0,2024-09-09,09:17 AM,2024-09-10,09:17 AM,2024-09-23,12:00 PM,2025-01-07,12:00 PM,2024-09-09,09:17 AM
386149,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-09-09 09:51:00,2024-10-09 09:51:00,2024-09-09 09:51:00,2024-09-09 12:00:00,I,493R,1703 Capitol St (Incarnate Word Academy - Parking Garage),"Removal Permit for six 8"" Live Oaks, two 10"" Live Oaks, one 12"" Live Oak, one 18"" Live Oak, and two 23"" Live Oaks.",TREEMAINTENANCE,2024-09-09 09:51 AM,,1328.25,"(Copied from Service Request 205009): ""Invoice #205009 has been paid.

See email attached.""","1, ZONE",205009,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,7.0,2024-09-09,09:51 AM,2024-10-09,09:51 AM,2024-09-09,09:51 AM,2024-09-09,12:00 PM,2024-09-09,09:51 AM
386150,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-09-09 09:54:00,2025-09-09 09:54:00,2024-09-09 09:54:00,2024-09-09 12:00:00,I,493R,1703 Capitol St (Incarnate Word Academy - Parking Garage),"20 Live Oak - 4"" caliper ",TREEPLANTING,2024-09-09 09:54 AM,,0.0,"(Copied from Service Request 205009): ""Invoice #205009 has been paid.

See email attached.""","1, ZONE",205009,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,7.0,2024-09-09,09:54 AM,2025-09-09,09:54 AM,2024-09-09,09:54 AM,2024-09-09,12:00 PM,2024-09-09,09:54 AM
386152,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-09 10:01:00,2024-10-09 10:01:00,2024-10-02 12:00:00,2025-03-20 12:00:00,C,532G,"2228 Watts St,  Houston,  Texas,  77030",Remove and stump grind dead pecan tree on side of home. ,TREEMAINTENANCE,2024-09-09 10:01 AM,FY25 - Prime Trees,141.75,Invoice #179762.,"7, ZONE",214150,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-09-09,10:01 AM,2024-10-09,10:01 AM,2024-10-02,12:00 PM,2025-03-20,12:00 PM,2024-09-09,10:01 AM
386153,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-09 10:09:00,2024-10-09 10:09:00,2024-11-15 12:00:00,2024-12-19 12:00:00,B,454M,"7409 Homestead Rd,  Houston,  Texas,  77028","Remove and stump grind uprooting and leaning live oak tree,  at indicated address     ",TREEMAINTENANCE,2024-09-09 10:09 AM,Hurricane Beryl - 7/8/24,231.0,Invoice #174485.,"4, ZONE","214139,214141",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-09,10:09 AM,2024-10-09,10:09 AM,2024-11-15,12:00 PM,2024-12-19,12:00 PM,2024-09-09,10:09 AM
386154,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-09 10:15:00,2024-10-09 10:15:00,2024-10-03 12:00:00,2024-12-02 12:00:00,G,492U,"2600 Dickey Pl,  Houston,  Texas,  77019","Prune 2 ash trees for deadwood, street and away from building, on dickey between westheimer and San saba ",TREEMAINTENANCE,2024-09-09 10:15 AM,FY25 - Prime Trees,178.5,Invoice #173536.,"2, ZONE",214103,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-09-09,10:15 AM,2024-10-09,10:15 AM,2024-10-03,12:00 PM,2024-12-02,12:00 PM,2024-09-09,10:15 AM
386155,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-09 10:22:00,2024-09-10 10:22:00,2024-09-23 12:00:00,2025-01-06 12:00:00,G,492U,"2600 Dickey Pl,  Houston,  Texas,  77019","Remove split 26"" ash with rot and broken limb resting on brick wall between westheimer and San saba high priority ",TREEMAINTENANCE,2024-09-09 10:22 AM,Hurricane Beryl - 7/8/24,262.5,Invoice #175528.,"2, ZONE","214103,217950",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-09-09,10:22 AM,2024-09-10,10:22 AM,2024-09-23,12:00 PM,2025-01-06,12:00 PM,2024-09-09,10:22 AM
386156,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-09 10:23:00,2024-09-10 10:23:00,2024-09-23 12:00:00,2025-01-15 12:00:00,A,446Z,"W Parkview Dr & Mayde Creek Ln,  Houston,  Texas,  77084",Remove rotten and leaning oak at intersection and associated vines blocking the right lane of Parkview dr high priority ,TREEMAINTENANCE,2024-09-09 10:23 AM,,89.25,Invoice #175528.,"3, ZONE",214006,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-09,10:23 AM,2024-09-10,10:23 AM,2024-09-23,12:00 PM,2025-01-15,12:00 PM,2024-09-09,10:23 AM
386157,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-09-09 10:30:00,2024-09-10 10:30:00,2024-09-09 09:30:00,2024-09-09 10:22:00,A,411V,"3602 McKinley Ln,  Houston,  Texas,  77088", Trim one ash tree and 5 crape myrtle to clear obstruction at stop sign for McKinley Ln and Draco St. Intersection. ,TREEMAINTENANCE,2024-09-09 10:30 AM,,414.75,"(Copied from Service Request 214131): ""Cut/trim the first (4) trees at the NW corner on the West side of Draco St and 3600 McKinley Ln. Cut the low-hanging tree on the resident property obstructing the beginning of the sidewalk at the NW corner of 36","3, ZONE",214131,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-09,10:30 AM,2024-09-10,10:30 AM,2024-09-09,09:30 AM,2024-09-09,10:22 AM,2024-09-09,10:30 AM
386158,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2024-09-09 10:48:00,2024-09-19 10:48:00,2024-09-09 10:48:00,2024-12-19 13:09:00,06,494A,"2527 Gregg St, Houston, Texas, 77026","Prune Hackberry tree,  broken and hanging limbs,  into the ditch,  at 2527 Gregg St         ",TREEMAINTENANCE,2024-09-09 10:48 AM,,89.25,"(Copied from Service Request 214156): ""Limbs broken and hanging""","4, ZONE",214156,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-09,10:48 AM,2024-09-19,10:48 AM,2024-09-09,10:48 AM,2024-12-19,01:09 PM,2024-09-09,10:48 AM
386159,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2024-09-09 11:14:00,2024-09-19 11:14:00,2024-09-09 11:14:00,2025-03-13 13:38:00,08,494B,"4411 Noble St,  Houston,  Texas,  77020",Pickup uprooted  stump at indicated address ,TREEMAINTENANCE,2024-09-09 11:14 AM,Hurricane Beryl - 7/8/24,89.25,Work Order type changed to Stump grinding,"4, ZONE","214089,216406",00 - Work completed by in-house or contractor.,Tree Stump Grinding,Tree Stump Inspection,1.0,2024-09-09,11:14 AM,2024-09-19,11:14 AM,2024-09-09,11:14 AM,2025-03-13,01:38 PM,2024-09-09,11:14 AM
386161,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-09 11:51:00,2024-10-09 11:51:00,2024-10-03 12:00:00,2025-06-21 12:00:00,C,493A,"414 E 9th St,  Houston,  Texas,  77007",Remove and stump grind dead  tree located to the right side of home. ,TREEMAINTENANCE,2024-09-09 11:51 AM,FY25 - Prime Trees,336.0,Invoice #184157.,"3, ZONE","214159,218191,218703",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-09,11:51 AM,2024-10-09,11:51 AM,2024-10-03,12:00 PM,2025-06-21,12:00 PM,2024-09-09,11:51 AM
386162,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-09 12:08:00,2024-10-09 12:08:00,2024-10-03 12:00:00,2025-06-23 12:00:00,H,493B,"627 Bayland Ave,  Houston,  Texas,  77009",Remove and stump grind sycamore tree on side of home. ,TREEMAINTENANCE,2024-09-09 12:08 PM,FY25 - Prime Trees,582.75,Invoice #184157.,"3, ZONE",214148,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-09-09,12:08 PM,2024-10-09,12:08 PM,2024-10-03,12:00 PM,2025-06-23,12:00 PM,2024-09-09,12:08 PM
386163,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2024-09-09 12:18:00,2024-09-19 12:18:00,2024-09-09 12:18:00,2025-02-22 08:44:00,08,494S,"3610 McKinney St,  Houston,  Texas,  77003"," Prune three trees,  on private property,  blocking stop sign view,  and for street,  at indicated address;  eastbound lane of McKinney ",TREEMAINTENANCE,2024-09-09 12:18 PM,,197.4,"(Copied from Service Request 214162): ""Tree from Union Pacific Track and signal property is way overgrown, blocked sidewalk and eastbound lane of McKinney na""","5, ZONE",214162,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-09,12:18 PM,2024-09-19,12:18 PM,2024-09-09,12:18 PM,2025-02-22,08:44 AM,2024-09-09,12:18 PM
386164,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-09 12:30:00,2024-10-09 12:30:00,2024-10-03 12:00:00,2024-12-02 12:00:00,C,492R,"1508 Woodhead St,  Houston,  Texas,  77019",Prune two live oak infront of home. ,TREEMAINTENANCE,2024-09-09 12:30 PM,Hurricane Beryl - 7/8/24,189.0,Invoice #173536.,"2, ZONE",214137,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-09,12:30 PM,2024-10-09,12:30 PM,2024-10-03,12:00 PM,2024-12-02,12:00 PM,2024-09-09,12:30 PM
386165,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-09 12:45:00,2024-10-09 12:45:00,2024-10-03 12:00:00,2024-11-07 12:00:00,C,492R,"1610 Woodhead St,  Houston,  Texas,  77019",Prune tree for sign obstruction ,TREEMAINTENANCE,2024-09-09 12:45 PM,FY25 - Prime Trees,61.95,Invoice #172587.,"2, ZONE","214153,215028",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-09,12:45 PM,2024-10-09,12:45 PM,2024-10-03,12:00 PM,2024-11-07,12:00 PM,2024-09-09,12:45 PM
386166,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-09 13:06:00,2024-10-09 13:06:00,2024-09-23 12:00:00,2025-01-09 12:00:00,C,493N,"Pacific St & Grant St, Houston, Texas, 77006",Prune private red oak for street clearance on grant ,TREEMAINTENANCE,2024-09-09 01:06 PM,,89.25,"Per contractor, work completed upon arrival. See email attached. Work order cancelled.","2, ZONE",214001,07 - Canceled. Work already completed upon arrival.,Tree Trim,Tree Trim Inspection,0.0,2024-09-09,01:06 PM,2024-10-09,01:06 PM,2024-09-23,12:00 PM,2025-01-09,12:00 PM,2024-09-09,01:06 PM
386167,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2024-09-09 13:28:00,2024-09-19 13:28:00,2024-09-09 13:28:00,2025-02-27 07:52:00,02,495Y,"Clinton Dr & N Carolina St,  Houston,  Texas,  77029","  Prune two Crape Myrtle trees,  for clear blocking view traffic westbound,  when drivers are leaving N Carolina st.  ",TREEMAINTENANCE,2024-09-09 01:28 PM,,147.0,"(Copied from Service Request 214105): ""Low limbs hinder street or sidewalk""","5, ZONE",214105,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-09,01:28 PM,2024-09-19,01:28 PM,2024-09-09,01:28 PM,2025-02-27,07:52 AM,2024-09-09,01:28 PM
386168,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-09-09 13:37:00,2025-09-09 13:37:00,2024-09-09 13:37:00,2024-09-09 12:00:00,I,574H,7232 Airport Blvd (Powell Electrical Systems Expansion),"15 Mexican Plum - 30 gallon 
13 Live Oak - 100 gallon",TREEPLANTING,2024-09-09 01:37 PM,,0.0,"(Copied from Service Request 213528): ""Customer replied, ""Thanks COH Forestry for your review comments.

We were going with the COH approved tree list earlier.   Is this COH Street Tree
and Parking Lot tree list superseded by your HPARD Native Tree l","6, ZONE",213528,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,7.0,2024-09-09,01:37 PM,2025-09-09,01:37 PM,2024-09-09,01:37 PM,2024-09-09,12:00 PM,2024-09-09,01:37 PM
386169,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-09 13:53:00,2024-10-09 13:53:00,2024-10-04 12:00:00,2024-11-06 12:00:00,D,533L,"6639 Stearns St, Houston, Texas, 77021",Prune oak tree from around street light. Pole#278834,TREEMAINTENANCE,2024-09-09 01:53 PM,FY25 - Prime Trees,89.25,Invoice #172437.,"6, ZONE",214096,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-09,01:53 PM,2024-10-09,01:53 PM,2024-10-04,12:00 PM,2024-11-06,12:00 PM,2024-09-09,01:53 PM
386177,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-09 14:30:00,2024-10-09 14:30:00,2024-10-04 12:00:00,2024-11-06 12:00:00,D,533C,"2819 Wentworth St,  Houston,  Texas,  77004",Trim live oak tree infront of home. ,TREEMAINTENANCE,2024-09-09 02:30 PM,FY25 - Prime Trees,131.25,Invoice #180320.,"6, ZONE",214120,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-09,02:30 PM,2024-10-09,02:30 PM,2024-10-04,12:00 PM,2024-11-06,12:00 PM,2024-09-09,02:30 PM
386181,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-09 14:59:00,2024-10-09 14:59:00,2024-09-23 12:00:00,2024-11-29 12:00:00,D,493U,"2713 St Emanuel St,  Houston,  Texas,  77004","Prune live oak tree away from roof, street clearance and 8 feet above sidewalk. A total of 34 live oak trees. ",TREEMAINTENANCE,2024-09-09 02:59 PM,FY25 - Prime Trees,2499.0,Invoice #174648.,"6, ZONE",214152,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-09,02:59 PM,2024-10-09,02:59 PM,2024-09-23,12:00 PM,2024-11-29,12:00 PM,2024-09-09,02:59 PM
386202,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 08:39:00,2024-10-10 08:39:00,2024-09-23 12:00:00,2024-11-13 12:00:00,C,493N,"1111 Jackson Blvd,  Houston,  Texas,  77006","Trim deadwood from 37"" Live Oak in front of address. Tree not marked.",TREEMAINTENANCE,2024-09-10 08:39 AM,FY25 - Prime Trees,115.5,Invoice #173026.,"2, ZONE","213142,224944",00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,0.0,2024-09-10,08:39 AM,2024-10-10,08:39 AM,2024-09-23,12:00 PM,2024-11-13,12:00 PM,2024-09-10,08:39 AM
386203,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 08:39:00,2024-10-10 08:39:00,2024-09-23 12:00:00,2025-02-14 12:00:00,H,453T,"1608 Tabor St,  Houston,  Texas,  77009","Remove 36"" pecan infront of address ",TREEMAINTENANCE,2024-09-10 08:39 AM,FY25 - Prime Trees,446.25,Invoice #176955.,"3, ZONE",214173,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-10,08:39 AM,2024-10-10,08:39 AM,2024-09-23,12:00 PM,2025-02-14,12:00 PM,2024-09-10,08:39 AM
386204,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 08:47:00,2024-10-10 08:47:00,2024-09-23 12:00:00,2025-03-29 12:00:00,D,493W,"5300 Caroline St,  Houston,  Texas,  77004","Prune trees within the perimeter of address and on the outside of perimeter of address. A total of 2 removals and 55 trimmings. Live oaks, pine trees, pecan tree and crepe myrtles. Remove two dead palm trees. ",TREEMAINTENANCE,2024-09-10 08:47 AM,FY25 - Prime Trees,5200.65,Invoice #179052.,"7, ZONE",213989,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-10,08:47 AM,2024-10-10,08:47 AM,2024-09-23,12:00 PM,2025-03-29,12:00 PM,2024-09-10,08:47 AM
386205,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-09-10 08:49:00,2025-09-10 08:49:00,2024-09-10 08:49:00,2024-09-10 12:00:00,H,452L,"1030 Chamboard Ln,  Houston,  Texas,  77018","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-09-10 08:49 AM,,0.0,"(Copied from Service Request 213176): ""The live oak tree proposed for removal is healthy, sits on the front setback and is 10"". The southern magnolia proposed for removal is healthy, sits on the front setback is 14""  Three pecan trees will remain has","3, ZONE",213176,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-09-10,08:49 AM,2025-09-10,08:49 AM,2024-09-10,08:49 AM,2024-09-10,12:00 PM,2024-09-10,08:49 AM
386208,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 09:14:00,2025-09-10 09:14:00,2024-11-15 12:00:00,2024-11-27 12:00:00,B,454G,"5213 Boicewood St,  Houston,  Texas,  77016","  Prune Water oak tree for street clearance,  at indicated address.       ",TREEMAINTENANCE,2024-09-10 09:14 AM,FY25 - Prime Trees,89.25,Invoice #173536.,"4, ZONE",214190,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-10,09:14 AM,2025-09-10,09:14 AM,2024-11-15,12:00 PM,2024-11-27,12:00 PM,2024-09-10,09:14 AM
386209,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-09-10 09:16:00,2024-09-11 09:16:00,2024-09-10 09:16:00,2024-11-14 14:35:00,07,452Z,"1332 Ashland St,  Houston,  Texas,  77008","Remove fallen 8"" hackberry behind address in alley be cautious of lower power lines high priority ",TREEMAINTENANCE,2024-09-10 09:16 AM,,0.0,To remove this tree we need access to get the tree,"3, ZONE",214235,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-10,09:16 AM,2024-09-11,09:16 AM,2024-09-10,09:16 AM,2024-11-14,02:35 PM,2024-09-10,09:16 AM
