"workorderid","description","priority","status","submit_to","proj_start_date","proj_finish_date","actual_start","actual_finish","shop","map_page","address","location","category","date_initiated","project","total_cost","comments","zone","request_ids","resolution","sr_problem_code","sr_description","sr_priority","proj_difference","actual_difference","request_id1","request_id2","request_id3","request_id4","request_id5","request_id6","request_id7","request_id8","request_id9"
355801,REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE","2020-05-08 13:04:00","2020-05-18 13:04:00","2020-05-08 13:04:00","2020-05-12 16:03:00",J,"530T","8602 BISSONNET ST, HOUSTON, TEXAS, 77074",Remove 2 trees against electric pole near fire station 68 at 8602 bissonnet,TREEMAINTENANCE,"2020-05-08 13:04:00","",0.0,"From Request 171973:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-07T12:18:09.570-05:00. LGID # 101004020753
  Comments: sprneigh : BRAEBURN","7, ZONE","171973","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,10,4,"171973","","","","","","","",""
355802,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-08 13:23:00","2020-06-07 13:23:00","2020-05-08 12:00:00","2020-06-16 12:00:00",K,"530U","7702 BURNING HILLS DR, HOUSTON, TEXAS, 77071",Prune tree limbs to sidewalk and street clearance. Private tree ,TREEMAINTENANCE,"2020-05-08 13:23:00",FY20 - Tree Maintenance,115.0,inv 103922,"7, ZONE","171420","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,39,"171420","","","","","","","",""
355803,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-08 13:28:00","2020-06-07 13:28:00","2020-05-08 12:00:00","2020-05-16 12:00:00",B,"452A","5810 PHILLIPS ",Prune 16 and 11 dbh hackberry for 14' over the street clearance.,TREEMAINTENANCE,"2020-05-08 13:28:00",FY20 - Tree Maintenance,157.0,inv 102521,"3, ZONE","171899","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,8,"171899","","","","","","","",""
355804,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-08 14:46:00","2020-05-18 14:46:00","2020-05-11 12:00:00","2020-05-16 12:00:00",A,"450A","5800  TEAGUE ","Prune 24"" green ash 8' above and away from the fire station building, tree is in back of property, fire station 66",TREEMAINTENANCE,"2020-05-08 14:46:00",FY20 - Tree Maintenance,89.0,inv 102521,"3, ZONE","171952","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,10,5,"171952","","","","","","","",""
355809,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-11 08:03:00","2020-06-10 08:03:00","2020-05-11 12:00:00","2020-07-27 12:00:00",H,"453T","1006 E 26TH ",Remove and stump grind dead >45 dbh live Oak at front of the parcel.,TREEMAINTENANCE,"2020-05-11 08:03:00",FY20 - Tree Maintenance,845.0,inv 104860,"3, ZONE","171980","00 - Work completed.",Tree Removal,Tree Removal Inspection,0,30,77,"171980","","","","","","","",""
355810,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-11 08:28:00","2020-05-21 08:28:00","2020-05-11 12:00:00","2020-06-05 12:00:00",H,"453K","4200  AIRLINE ",Prune 4 <9 dbh live oak for 8' over the sidewalk clearance.,TREEMAINTENANCE,"2020-05-11 08:28:00",FY20 - Tree Maintenance,247.0,inv 103504,"3, ZONE","171995","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,10,25,"171995","","","","","","","",""
355811,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE","2020-05-11 09:25:00","2020-05-12 09:25:00","2020-05-11 09:25:00","2020-05-12 15:56:00",C,"452V","449 W 24TH ","Remove dead and partially uprooted 11 dbh hackberry leaning on other tree, along walking path. High priority.",TREEMAINTENANCE,"2020-05-11 09:25:00","",89.0,"From Request 172008:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-08T14:55:01.036-05:00. LGID # 101004022734
  Comments: taxid : 020036","3, ZONE","172008","00 - Work completed.",Tree Removal,Tree Removal Inspection,1,1,1,"172008","","","","","","","",""
355812,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-11 09:31:00","2020-06-10 09:31:00","2020-05-11 12:00:00","2020-07-23 12:00:00",D,"533C","2909 WHEELER ST, HOUSTON, TEXAS, 77004","Over 45"" dbh arizona ash to be removed due to rot. Holes in tree up to 40"" deep. ",TREEMAINTENANCE,"2020-05-11 09:31:00",FY20 - Tree Maintenance,845.0,inv 104734,"6, ZONE","172022","00 - Work completed.",Tree Trim,Tree Trim Inspection,1,30,73,"172022","","","","","","","",""
355813,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-11 09:52:00","2020-06-10 09:52:00","2020-05-11 12:00:00","2020-05-14 12:00:00",D,"533G","5500 ARDMORE ST, HOUSTON, TEXAS, 77021",Prune low limbs over street and infront of road humps sign at 5500 ardmore,TREEMAINTENANCE,"2020-05-11 09:52:00",FY20 - Tree Maintenance,173.0,Inv # 102524,"6, ZONE","171073","00 - Work completed.",Tree Trim,Tree Trim Inspection,1,30,3,"171073","","","","","","","",""
355814,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE","2020-05-11 10:10:00","2020-05-21 10:10:00","2020-05-11 10:10:00","2020-05-12 16:04:00",D,"533Q","7131 ENGLAND ST, HOUSTON, TEXAS, 77021",Remove dead branches and broken/hanging limbs over roadway. 9,TREEMAINTENANCE,"2020-05-11 10:10:00","",105.0,"From Request 171099:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-03-23T10:35:24.362-05:00. LGID # 101003929808
  Comments: taxid : 033227052001","6, ZONE","171099","00 - Work completed.",Tree Trim,Tree Trim Inspection,1,10,1,"171099","","","","","","","",""
355815,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE","2020-05-11 10:55:00","2020-05-12 10:55:00","2020-05-11 10:55:00","2020-05-13 19:44:00",I,"535E","7302 KELLER ST, HOUSTON, TEXAS, 77012",Eastside of trail near baseball field behind the community center. Downed tree over fence. Low priority ,TREEMAINTENANCE,"2020-05-11 10:55:00","",157.0,"From Request 172007:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-08T14:54:19.760-05:00. LGID # 101004022723
  Comments: taxid : 040233","5, ZONE","172007","00 - Work completed.",Tree Removal,Tree Removal Inspection,1,1,2,"172007","","","","","","","",""
355816,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE","2020-05-11 12:11:00","2020-05-21 12:11:00","2020-05-11 12:11:00","2020-05-13 19:45:00",I,"535P","8200 PARK PLACE BLVD, HOUSTON, TEXAS, 77017","In Charlton park off park place, large downed limb needs removal",TREEMAINTENANCE,"2020-05-11 12:11:00","",0.0,"From Request 171392:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-04-12T11:23:01.475-05:00. LGID # 101003971303
  Comments: taxid : 028353","5, ZONE","171392","00 - Work completed.",Tree Removal,Tree Removal Inspection,1,10,2,"171392","","","","","","","",""
355817,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-11 13:17:00","2020-06-10 13:17:00","2020-05-11 12:00:00","2020-06-23 12:00:00",E,"536S","2303 SIEBER DR, HOUSTON, TEXAS, 77017","20"" dbh dead pine marked for removal. Unmarked dead pine resides on private property ",TREEMAINTENANCE,"2020-05-11 13:17:00",FY20 - Tree Maintenance,336.0,inv 104138,"5, ZONE","171411","00 - Work completed.",Tree Removal,Tree Removal Inspection,1,30,43,"171411","","","","","","","",""
355818,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-11 14:00:00","2020-06-10 14:00:00","2020-05-11 12:00:00","2020-06-05 12:00:00",A,"450Y", 1400 ANNE DR&9200 RANGELY DR,Prune private 41 dbh live oak for streetlight clearance.,TREEMAINTENANCE,"2020-05-11 14:00:00",FY20 - Tree Maintenance,131.0,inv 103617,"3, ZONE","172014","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,25,"172014","","","","","","","",""
355819,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR","2020-05-11 15:51:00","2021-05-11 15:51:00","2020-05-11 15:51:00","2020-05-11 15:53:00",C,"452U","1055 W 22ND ST",Builder planting 1 tree in row.,TREEPLANTING,"2020-05-11 15:51:00","",0.0,"From Request 171986:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments:","3, ZONE","171986","09 - Tree Portal entry completed.",Tree Protection Rev,Tree Protection Review Inspection,6,365,0,"171986","","","","","","","",""
355820,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR","2020-05-11 16:00:00","2021-05-11 16:00:00","2020-05-11 16:00:00","2020-05-11 16:02:00",H,"453L","9113 CAPERTON ST",Builder planting 1 tree in row.,TREEPLANTING,"2020-05-11 16:00:00","",0.0,"From Request 171999:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments:","4, ZONE","171999","09 - Tree Portal entry completed.",Tree Protection Rev,Tree Protection Review Inspection,6,365,0,"171999","","","","","","","",""
355821,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-12 08:30:00","2020-06-11 08:30:00","2020-05-12 12:00:00","2020-05-27 12:00:00",D,"576X","11627 KIRKVALLEY DR, HOUSTON, TEXAS, 77089",Prune low hanging limbs above sidewalk and street ,TREEMAINTENANCE,"2020-05-12 08:30:00",FY20 - Tree Maintenance,168.0,inv 102985,"6, ZONE","171687","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,15,"171687","","","","","","","",""
355822,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-12 08:53:00","2020-06-11 08:53:00","2020-05-12 12:00:00","2020-06-05 12:00:00",H,"453X", 3700 BEAUCHAMP ST&300 PECORE ST,Prune private 28 dbh America Elm for road hump street sign obstruction near intersection of 3700 Beauchamp and 300 pecore st. On pecore heading west.,TREEMAINTENANCE,"2020-05-12 08:53:00",FY20 - Tree Maintenance,94.0,inv 103504,"3, ZONE","172035","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,24,"172035","","","","","","","",""
355823,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-12 09:54:00","2020-06-11 09:54:00","2020-05-12 12:00:00","2020-07-30 12:00:00",I,"574D","7265 CAYTON ST, HOUSTON, TEXAS, 77061",Dead tree infront of ditch frontside of property marked for removal ,TREEMAINTENANCE,"2020-05-12 09:54:00",FY20 - Tree Maintenance,336.0,inv 104860,"6, ZONE","171654","00 - Work completed.",Tree Removal,Tree Removal Inspection,0,30,79,"171654","","","","","","","",""
355824,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-12 10:08:00","2020-06-11 10:08:00","2020-05-12 12:00:00","2020-06-26 12:00:00",H,"493B","819  REDAN ",Remove and stump grind dead 17 dbh dead pecan on julian side of this address.,TREEMAINTENANCE,"2020-05-12 10:08:00",FY20 - Tree Maintenance,231.0,inv 104138,"3, ZONE","172001","00 - Work completed.",Tree Removal,Tree Removal Inspection,0,30,45,"172001","","","","","","","",""
355825,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-12 10:38:00","2020-06-11 10:38:00","2020-05-12 12:00:00","2020-05-29 12:00:00",H,"493B","802  WOODLAND ",Remove dead 12 dbh ash in the front of the parcel ,TREEMAINTENANCE,"2020-05-12 10:38:00",FY20 - Tree Maintenance,89.0,inv 103180,"3, ZONE","172044","00 - Work completed.",Tree Removal,Tree Removal Inspection,0,30,17,"172044","","","","","","","",""
355826,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-12 12:29:00","2020-06-11 12:29:00","2020-05-12 12:00:00","2020-05-30 12:00:00",D,"534W","5666 BELCREST ST, HOUSTON, TEXAS, 77033",Prune limbs hanging over sidewalk and parking lot ,TREEMAINTENANCE,"2020-05-12 12:29:00",FY20 - Tree Maintenance,105.0,inv 103181,"6, ZONE","171981","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,18,"171981","","","","","","","",""
355827,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-12 13:06:00","2020-06-11 13:06:00","2020-05-12 12:00:00","2020-07-22 12:00:00",I,"534H","6719 MOSS ROSE ST, HOUSTON, TEXAS, 77087", Tree is hollow and has rot. Remove and stump grind ,TREEMAINTENANCE,"2020-05-12 13:06:00",FY20 - Tree Maintenance,682.0,inv 104734,"5, ZONE","171240","00 - Work completed.",Tree Removal,Tree Removal Inspection,0,30,71,"171240","","","","","","","",""
355828,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-12 13:25:00","2020-06-11 13:25:00","2020-05-12 12:00:00","2020-06-02 12:00:00",I,"534D","2014 ESPERANZA ST, HOUSTON, TEXAS, 77023",Prune limbs obstructing the street light #527047 infront of 2014 esperanza,TREEMAINTENANCE,"2020-05-12 13:25:00",FY20 - Tree Maintenance,89.0,inv 103181,"5, ZONE","171220","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,21,"171220","","","","","","","",""
355829,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR","2020-05-12 16:50:00","2021-05-12 16:50:00","2020-05-12 16:50:00","2020-05-12 16:51:00",G,"489H","12501 TAYLORCREST RD",Builder planting 11 trees in row.,TREEPLANTING,"2020-05-12 16:50:00","",0.0,"From Request 171641:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments: 26inches pine tree is on good condition sujest to build the driveway at least 6 feet away from the tree4/28/20 - For plan appro","2, ZONE","171641","09 - Tree Portal entry completed.",Tree Protection Rev,Tree Protection Review Inspection,6,365,0,"171641","","","","","","","",""
355836,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE","2020-05-13 07:45:00","2020-05-14 07:45:00","2020-05-13 07:45:00","2020-05-14 18:20:00",J,"530T","9661 S GESSNER RD, HOUSTON, TEXAS, 77071","Two stemmed tree needs removal near bayou fence. One stem is covering trail. 15"" hackberry fallen near playground needs removal. L",TREEMAINTENANCE,"2020-05-13 07:45:00","",693.0,Re-openning - Job wasnt completed.,"7, ZONE","172059","00 - Work completed.",Tree Removal,Tree Removal Inspection,1,1,1,"172059","","","","","","","",""
355837,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE","2020-05-13 08:09:00","2020-05-14 08:09:00","2020-05-13 08:09:00","2020-05-14 18:10:00",J,"529V","6900 BISSONNET ST/N, HOUSTON, TEXAS, 77074",Bulk of tree already gone. 8 foot tall stump in median needs removal. Low priority.,TREEMAINTENANCE,"2020-05-13 08:09:00","",378.0,"From Request 172065:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-12T11:00:00.864-05:00. LGID # 101004026443
  Comments: sprneigh : BRA","7, ZONE","172065","00 - Work completed.",Tree Removal,Tree Removal Inspection,1,1,1,"172065","","","","","","","",""
355838,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE","2020-05-13 08:15:00","2020-05-14 08:15:00","2020-05-13 08:15:00","2020-05-13 19:42:00",I,"496A","400  MERCURY ",Remove and stump grind 17 dbh ash in herman brown park near mercury entrance. Low priority.,TREEMAINTENANCE,"2020-05-13 08:15:00","",157.0,"From Request 172055:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-12T08:07:30.204-05:00. LGID # 101004025994
  Comments: taxid : 043211000002","4, ZONE","172055","00 - Work completed.",Tree Trim,Tree Trim Inspection,1,1,0,"172055","","","","","","","",""
355839,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-13 08:43:00","2020-06-12 08:43:00","2020-05-13 12:00:00","2020-05-21 12:00:00",C,"531J","HILLCROFT AVE & HOLLY ST, HOUSTON, TEXAS, 77081",Trim all low hanging limbs blocking visibility on esplanade at 8000 Hillcroft Ave @ 5600 Holly St. ,TREEMAINTENANCE,"2020-05-13 08:43:00",FY20 - Tree Maintenance,802.0,inv 102822,"7, ZONE","171780","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,8,"171780","","","","","","","",""
355840,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE","2020-05-13 09:06:00","2020-05-14 09:06:00","2020-05-13 09:06:00","2020-05-14 18:23:00",C,"531Q","8805 PRICHETT DR, HOUSTON, TEXAS, 77096",Remove fallen tree needs removal alongside fence in myerland park next to elementary school. Low priority ,TREEMAINTENANCE,"2020-05-13 09:06:00","",231.0,"From Request 172023:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-10T01:24:16.678-05:00. LGID # 101004023964
  Comments: taxid : 084312","7, ZONE","172023","00 - Work completed.",Tree Removal,Tree Removal Inspection,1,1,1,"172023","","","","","","","",""
355841,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-13 09:07:00","2020-06-12 09:07:00","2020-05-13 12:00:00","2020-06-01 12:00:00",I,"495X","208 S 79TH ",Remove and stump grind dead 16 dbh live oak at front of the parcel.,TREEMAINTENANCE,"2020-05-13 09:07:00",FY20 - Tree Maintenance,231.0,inv 103180,"5, ZONE","171647","00 - Work completed.",Tree Removal,Tree Removal Inspection,1,30,19,"171647","","","","","","","",""
355842,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-13 09:34:00","2020-06-12 09:34:00","2020-05-13 12:00:00","2020-05-28 12:00:00",C,"532D","1900 RICE BLVD, HOUSTON, TEXAS, 77005",Tree marked for pruning on side of property facing kent st. Prune deadwood ,TREEMAINTENANCE,"2020-05-13 09:34:00",FY20 - Tree Maintenance,105.0,inv 102985,"7, ZONE","172060","00 - Work completed.",Tree Removal,Tree Removal Inspection,1,30,15,"172060","","","","","","","",""
355843,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-13 09:34:00","2020-06-12 09:34:00","2020-05-13 12:00:00","2020-06-01 12:00:00",I,"495W","306 S 78TH ",Remove and stump grind broken and dying 26 dbh green ash. Multiple large patches of missing bark and dead and dying large branches.,TREEMAINTENANCE,"2020-05-13 09:34:00",FY20 - Tree Maintenance,378.0,inv 103180,"5, ZONE","171550","00 - Work completed.",Tree Removal,Tree Removal Inspection,1,30,19,"171550","","","","","","","",""
355844,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-13 09:44:00","2020-06-12 09:44:00","2020-05-13 12:00:00","2020-05-21 12:00:00",C,"532D","1836 ALBANS RD, HOUSTON, TEXAS, 77005",Low limbs to be pruned infront of stop sign at intersection of albans and kent ,TREEMAINTENANCE,"2020-05-13 09:44:00",FY20 - Tree Maintenance,247.0,inv 102822,"7, ZONE","171465","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,8,"171465","","","","","","","",""
355845,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-13 10:25:00","2020-06-12 10:25:00","2020-05-13 12:00:00","2020-05-23 12:00:00",B,"494G","4902  LYONS ",Prune 12 dbh live oak for stop sign obstruction.,TREEMAINTENANCE,"2020-05-13 10:25:00",FY20 - Tree Maintenance,73.0,inv 102821,"4, ZONE","171632","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,10,"171632","","","","","","","",""
355846,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-13 10:37:00","2020-06-12 10:37:00","2020-05-13 12:00:00","2020-05-21 12:00:00",K,"532U","8500 KIRBY DR, HOUSTON, TEXAS, 77054",Prune limbs to clear obstruction of parking signs ,TREEMAINTENANCE,"2020-05-13 10:37:00",FY20 - Tree Maintenance,123.0,inv 102822,"7, ZONE","171854","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,8,"171854","","","","","","","",""
355847,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-13 10:47:00","2020-06-12 10:47:00","2020-05-13 12:00:00","2020-05-21 12:00:00",K,"532T","9721 CHATFIELD ST, HOUSTON, TEXAS, 77025","Prune low hanging limbs, broken limbs, and deadwood. Tree is infront of empty lot ",TREEMAINTENANCE,"2020-05-13 10:47:00",FY20 - Tree Maintenance,94.0,inv 102822,"7, ZONE","171765","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,8,"171765","","","","","","","",""
355848,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-13 12:00:00","2020-06-12 12:00:00","2020-05-13 12:00:00","2020-05-21 12:00:00",K,"532S","4046 LEMAC DR, HOUSTON, TEXAS, 77025",Trim branches for trail clearance. Marked tree in park near intersection of mickler and woodwind.,TREEMAINTENANCE,"2020-05-13 12:00:00",FY20 - Tree Maintenance,115.0,inv 102822,"7, ZONE","171971","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,8,"171971","","","","","","","",""
355849,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-05-13 12:41:00","2020-06-12 12:41:00","2020-05-13 12:00:00","2020-05-22 12:00:00",K,"571B","5270 MCKNIGHT ST HOUSTON TX",Low limbs need pruning surrounding no parking sign on McKnight at endicott intersection ,TREEMAINTENANCE,"2020-05-13 12:41:00",FY20 - Tree Maintenance,147.0,inv 102822,"7, ZONE","171888","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,9,"171888","","","","","","","",""
355850,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE","2020-05-13 13:02:00","2020-05-23 13:02:00","2020-05-13 13:02:00","2020-05-14 18:24:00",K,"570D","11718 BRAEWICK DR, HOUSTON, TEXAS, 77035",Pick up fallen limb in street low priority ,TREEMAINTENANCE,"2020-05-13 13:02:00","",0.0,"From Request 171749:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-04-29T12:56:43.011-05:00. LGID # 101004010531
  Comments: taxid : 093574","7, ZONE","171749","00 - Work completed.",Tree Removal,Tree Removal Inspection,0,10,1,"171749","","","","","","","",""
