RequestId,Problem Code,Date Initiated,Description,Priority,Category,Submit To,Dispatch To,Address,Zone,Council District,Keymap,Zip Code,Status
228340,Tree Planting,2025-10-23 03:59 PM,Tree Planting Inspection,0,TREEPROTECTION,"UF - CPH, PHONE","UF - JONES, CODY","2237 W Main St,  Houston,  Texas,  77098","2, ZONE",C,492U,77098,CLOSED
228341,Tree Removal,2025-10-23 05:51 PM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","10411 Mayfield Rd,  Houston,  Texas,  77043","3, ZONE",A,449Z,77043,ROUTE
228342,Tree Removal,2025-10-23 06:24 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","7516 Lavender St,  Houston,  Texas,  77016","4, ZONE",B,454L,77016,CLOSED
228343,Tree Trim,2025-10-23 07:51 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","Lawn St & Marjorie St,  Houston,  Texas,  77088","3, ZONE",B,412Q,77088,CLOSED
228346,Tree Removal,2025-10-24 01:47 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","4900 Werner St,  Houston,  Texas,  77022","3, ZONE",H,453E,77022,CLOSED
228350,Tree Removal,2025-10-24 07:11 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","12010 Kirkholm Dr,  Houston,  Texas,  77089","6, ZONE",D,576Y,77089,CLOSED
228354,Tree Trim,2025-10-24 08:40 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","4700 Chantilly Cir,  Houston,  Texas,  77018","3, ZONE",H,452L,77018,CLOSED
228356,Tree Trim,2025-10-24 09:06 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","757 Dorothy St,  Houston,  Texas,  77007","3, ZONE",C,492D,77008,CLOSED
228361,Tree Stump Grinding,2025-10-24 10:00 AM,Tree Stump Inspection,1,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - JONES, CODY","62 Briar Hollow Ln,  Houston,  Texas,  77027","2, ZONE",G,491R,77027,ROUTE
228362,Tree Removal,2025-10-24 10:09 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - JONES, CODY","4408 La Branch St,  Houston,  Texas,  77004","7, ZONE",D,493X,77004,CLOSED
228365,Tree Removal,2025-10-24 10:45 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NAP, NO ACCESS","UF - BHATTARAI, NIMESH","5500 N Braeswood Blvd,  Houston,  Texas,  77096","7, ZONE",C,531T,77096,CLOSED
228371,Tree Trim,2025-10-24 01:09 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","2814 Chapman St,  Houston,  Texas,  77009","4, ZONE",H,493D,77009,CLOSED
228372,Tree Removal,2025-10-24 01:39 PM,Tree Removal Inspection,1,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","5505 Mackinaw St,  Houston,  Texas,  77053","7, ZONE",K,571Y,77053,ROUTE
228378,Tree Trim,2025-10-24 02:26 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - LEIJA, DANIEL","2348 Rice Blvd,  Houston,  Texas,  77005 (Rice Village Animal Hospital)","7, ZONE",C,532C,77005,ROUTE
228385,Tree Trim,2025-10-24 02:59 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","800 Dillard St,  Houston,  Texas,  77091","3, ZONE",B,412Y,77091,CLOSED
228388,Tree Trim,2025-10-24 03:57 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - LEIJA, DANIEL","1800 W 26th St,  Houston,  Texas,  77008","3, ZONE",C,452T,77008,CLOSED
228389,Tree Trim,2025-10-24 04:28 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","1807 Royal Fern Ct,  Houston,  Texas,  77062","5, ZONE",E,618F,77062,CLOSED
228390,Tree Removal,2025-10-24 05:38 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","1601 Ssgt Macario Garcia Dr,  Houston,  Texas,  77011","5, ZONE",I,494V,77011,CLOSED
228391,Tree Trim,2025-10-24 06:18 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - JONES, CODY","5623 Jackwood St,  Houston,  Texas,  77096","7, ZONE",C,531N,77096,CLOSED
228392,Tree Removal,2025-10-24 06:31 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","906 T C Jester Blvd,  Houston,  Texas,  77008","3, ZONE",C,452Y,77008,CLOSED
228393,Tree Code Violation,2025-10-24 08:13 PM,Tree Code Violation Inspection,0,TREEPROTECTION,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","2502 Barbee St,  Houston,  Texas,  77004","6, ZONE",D,493Y,77004,CLOSED
228394,Tree Trim,2025-10-25 05:48 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","1598 Finch St,  Houston,  Texas,  77009","4, ZONE",H,453Z,77009,CLOSED
228395,Tree Trim,2025-10-25 06:47 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","2907 Big Springs Dr,  Kingwood,  Texas,  77339","4, ZONE",E,296Y,77339,CLOSED
228396,Tree Removal,2025-10-25 06:50 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","1700 Eldridge Pkwy,  Houston,  Texas,  77077","2, ZONE",G,488P,77077,CLOSED
228397,Tree Trim,2025-10-25 08:06 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","2 Hyde Park Blvd,  Houston,  Texas,  77006","2, ZONE",C,493P,77006,CLOSED
228398,Tree Trim,2025-10-25 08:19 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","1369 Country Place Dr,  Houston,  Texas,  77079","2, ZONE",G,488D,77079,CLOSED
228399,Tree Removal,2025-10-25 08:30 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CDH, DOOR HANGER","UF - CASTILLO, ALEJANDRO","5122 Cosby St,  Houston,  Texas,  77021","6, ZONE",D,534N,77021,CLOSED
228400,Tree Trim,2025-10-25 08:35 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","1130 Enclave Pkwy,  Houston,  Texas,  77077","2, ZONE",G,488G,77077,CLOSED
228401,Tree Trim,2025-10-25 08:39 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","1130 Enclave Pkwy,  Houston,  Texas,  77077","2, ZONE",G,488G,77077,CLOSED
228402,Tree Trim,2025-10-25 09:01 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - LEIJA, DANIEL","6615 Bunche Dr,  Houston,  Texas,  77091","3, ZONE",B,412W,77091,CLOSED
228403,Tree Removal,2025-10-25 09:08 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","3900 S MacGregor Way,  Houston,  Texas,  77021","6, ZONE",D,533H,77021,CLOSED
228404,Tree Trim,2025-10-25 09:10 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","Hyde Park Blvd & Genesee St,  Houston,  Texas,  77006","2, ZONE",C,493P,77006,CLOSED
228405,Tree Removal,2025-10-25 09:42 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","10422 Barwood Dr,  Houston,  Texas,  77043","3, ZONE",A,449V,77043,CLOSED
228406,Tree Removal,2025-10-25 10:03 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","6900 Palmetto St,  Houston,  Texas,  77087","5, ZONE",I,535E,77087,CLOSED
228407,Tree Trim,2025-10-25 10:24 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","1200 Westfield St,  Houston,  Texas,  77022","3, ZONE",H,453K,77022,CLOSED
228408,Tree Removal,2025-10-25 10:36 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","10501 Bassoon Dr,  Houston,  Texas,  77025","7, ZONE",K,532W,77025,CLOSED
228409,Tree Removal,2025-10-25 12:59 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","1555 Lakeside Enclave Dr,  Houston,  Texas,  77077","2, ZONE",G,488Q,77077,CLOSED
228410,Tree Removal,2025-10-25 01:34 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","1915 Common St,  Houston,  Texas,  77009","4, ZONE",H,493H,77009,CLOSED
228411,Tree Trim,2025-10-25 02:49 PM,Tree Trim Inspection,1,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - JONES, CODY","1520 Blodgett St,  Houston,  Texas,  77004","7, ZONE",D,493X,77004,ROUTE
228412,Tree Trim,2025-10-25 03:18 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","7500 Harwin Dr,  Houston,  Texas,  77036","2, ZONE",J,530C,77036,ROUTE
228413,Tree Trim,2025-10-26 06:44 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","2311 Pinefield Ln,  Houston,  Texas,  77063","2, ZONE",G,490U,77063,CLOSED
228414,Tree Removal,2025-10-26 08:14 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","10503 Rockaway Dr,  Houston,  Texas,  77016","4, ZONE",B,414Z,77016,CLOSED
228415,Tree Trim,2025-10-26 08:17 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","310 Wilchester Blvd,  Houston,  Texas,  77079","2, ZONE",G,489G,77079,CLOSED
228416,Tree Trim,2025-10-26 09:22 AM,Tree Trim Inspection,1,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","2311 Pinefield Ln,  Houston,  Texas,  77063","2, ZONE",G,490U,77063,ROUTE
228417,Tree Removal,2025-10-26 09:29 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","6919 Plum Creek Trail Ln,  Houston,  Texas,  77087","6, ZONE",I,534M,77087,CLOSED
228418,Tree Trim,2025-10-26 10:26 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - JONES, CODY","13905 Briar Forest Dr,  Houston,  Texas,  77077","2, ZONE",G,488K,77077,CLOSED
228419,Tree Trim,2025-10-26 11:05 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","2203 Linden Creek Ln,  Houston,  Texas,  77017","5, ZONE",E,536T,77017,ROUTE
228420,Tree Removal,2025-10-26 11:21 AM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - JONES, CODY","5706 Ariel St,  Houston,  Texas,  77096","7, ZONE",C,531N,77096,ROUTE
228421,Tree Trim,2025-10-26 01:33 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","4503 Elmstone Ct,  Kingwood,  Texas,  77345","4, ZONE",E,337B,77345,CLOSED
228422,Tree Removal,2025-10-26 01:56 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - LEIJA, DANIEL","5922 Greenmont Dr,  Houston,  Texas,  77092","3, ZONE",A,451B,77092,CLOSED
228423,Tree Removal,2025-10-26 02:50 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","14701 Richmond Ave,  Houston,  Texas,  77082","2, ZONE",F,487Z,77082,CLOSED
228424,Tree Removal,2025-10-26 07:54 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - LEIJA, DANIEL","12715 Bridle Springs Ln,  Houston,  Texas,  77044","4, ZONE",E,377W,77044,CLOSED
228425,Tree Removal,2025-10-26 09:39 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","12555 Briar Forest Dr,  Houston,  Texas,  77077","2, ZONE",G,488R,77077,CLOSED
228426,Tree Removal,2025-10-26 11:44 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - BHATTARAI, NIMESH","14120 S Post Oak Rd,  Houston,  Texas,  77045","7, ZONE",K,571Q,77085,ROUTE
228427,Tree Removal,2025-10-27 12:48 AM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","1400 Shadowdale Dr,  Houston,  Texas,  77043","3, ZONE",A,449Z,77043,ROUTE
228430,Tree Trim,2025-10-27 07:36 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","11827 Murr Way,  Houston,  Texas,  77048","6, ZONE",D,573M,77048,CLOSED
228436,Tree Trim,2025-10-27 09:03 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","Palmetto St & Garland Dr,  Houston,  Texas,  77087","5, ZONE",I,535E,77087,ROUTE
228439,Tree Stump Grinding,2025-10-27 09:13 AM,Tree Stump Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","14200 Briar Forest Dr,  Houston,  Texas,  77077","2, ZONE",G,488J,77077,CLOSED
228443,Tree Trim,2025-10-27 09:28 AM,Tree Trim Inspection,1,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","9500 Main St,  Houston,  Texas,  77025","7, ZONE",K,532P,77025,ROUTE
228445,Tree Trim,2025-10-27 09:41 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - JONES, CODY","15376 Memorial Dr,  Houston,  Texas,  77079 (Terry Hershey Park Hike & Bike Trail)","2, ZONE",G,488B,77079,CLOSED
228447,Tree Removal,2025-10-27 10:04 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","8651 Josie St,  Houston,  Texas,  77029","5, ZONE",B,495L,77029,CLOSED
228448,Tree Removal,2025-10-27 10:30 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","5125 Clay St,  Houston,  Texas,  77023","5, ZONE",I,494X,77023,CLOSED
228449,Tree Removal,2025-10-27 10:33 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","7600 E Houston Rd,  Houston,  Texas,  77028","4, ZONE",B,455L,77028,CLOSED
228451,Tree Trim,2025-10-27 11:26 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","6517 W Montgomery Rd,  Houston,  Texas,  77091","3, ZONE",B,412Y,77091,ROUTE
228452,Tree Trim,2025-10-27 11:44 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","15442 Indian Woods Dr,  Missouri City,  Texas,  77489","7, ZONE",K,571W,77489,ROUTE
228453,Tree Trim,2025-10-27 12:29 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","1522 Spillers Ln,  Houston,  Texas,  77043","3, ZONE",A,449Z,77043,CLOSED
228456,Tree Removal,2025-10-27 12:48 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CDH, DOOR HANGER","UF - LEIJA, DANIEL","1018 E T C Jester Blvd,  Houston,  Texas,  77008","3, ZONE",C,452Y,77008,CLOSED
228457,Tree Removal,2025-10-27 12:51 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","500 Forest St,  Houston,  Texas,  77011","5, ZONE",H,494T,77011,CLOSED
228459,Tree Trim,2025-10-27 02:25 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","5323 Leeland St,  Houston,  Texas,  77023","5, ZONE",I,494Y,77023,CLOSED
228461,Tree Removal,2025-10-27 03:22 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CDH, DOOR HANGER","UF - LEIJA, DANIEL","12418 Rincon Dr,  Houston,  Texas,  77077","2, ZONE",G,488R,77077,CLOSED
228462,Tree Trim,2025-10-27 04:09 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - JONES, CODY","2112 Milford St,  Houston,  Texas,  77098","7, ZONE",C,492Z,77098,CLOSED
228465,Tree Trim,2025-10-27 04:50 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","440 W 19th St,  Houston,  Texas,  77008","3, ZONE",C,452V,77008,CLOSED
228466,Tree Removal,2025-10-27 04:52 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","5215 San Felipe St,  Houston,  Texas,  77056","2, ZONE",G,491Q,77056,CLOSED
228467,Tree Stump Grinding,2025-10-27 04:59 PM,Tree Stump Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","13002 Hermitage Ln,  Houston,  Texas,  77079","2, ZONE",G,489L,77079,CLOSED
228468,Tree Removal,2025-10-27 05:08 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","4721 Woodside St,  Houston,  Texas,  77023","5, ZONE",I,494T,77023,CLOSED
228469,Tree Trim,2025-10-27 05:22 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - WCI, WRONG CONTACT","UF - LEIJA, DANIEL","4008 Airline Dr,  Houston,  Texas,  77022","3, ZONE",H,453K,77022,CLOSED
228470,Tree Trim,2025-10-27 05:44 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","2202 Naomi St,  Houston,  Texas,  77054","7, ZONE",K,532R,77054,ROUTE
228471,Tree Trim,2025-10-27 06:45 PM,Tree Trim Inspection,1,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","8401 Bonner Dr,  Houston,  Texas,  77017","5, ZONE",I,535Q,77017,ROUTE
228473,Tree Removal,2025-10-27 08:50 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","1430 Oak Tree Dr,  Houston,  Texas,  77055","3, ZONE",A,450X,77055,CLOSED
228475,Tree Trim,2025-10-28 06:50 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","6120 Bellaire Blvd,  Houston,  Texas,  77081","7, ZONE",J,531E,77081,CLOSED
228503,Tree Stump Grinding,2025-10-28 08:48 AM,Tree Stump Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - JONES, CODY","2621 Persa St,  Houston,  Texas,  77098","2, ZONE",C,492U,77098,CLOSED
228505,Tree Trim,2025-10-28 09:58 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CDH, DOOR HANGER","UF - CASTILLO, ALEJANDRO","4935 Gammage St,  Houston,  Texas,  77021","6, ZONE",D,534J,77021,CLOSED
228506,Tree Code Violation,2025-10-28 09:59 AM,Tree Code Violation Inspection,0,TREEPROTECTION,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","1411 S Victory Dr,  Houston,  Texas,  77088","3, ZONE",B,412T,77088,CLOSED
228507,Tree Trim,2025-10-28 10:08 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - JONES, CODY","11625 Fairmont St,  Houston,  Texas,  77035","7, ZONE",K,570M,77035,ROUTE
228508,Tree Trim,2025-10-28 10:44 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","701 E 32nd 1/2 St,  Houston,  Texas,  77022","3, ZONE",H,453N,77022,CLOSED
228512,Tree Trim,2025-10-28 11:41 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","8002 Hirsch Rd,  Houston,  Texas,  77016","4, ZONE",B,454K,77016,ROUTE
228514,Tree Trim,2025-10-28 12:09 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","5342 Willowbend Blvd,  Houston,  Texas,  77096","7, ZONE",C,531X,77096,CLOSED
228517,Tree Trim,2025-10-28 01:25 PM,Tree Trim Inspection,1,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","3000 Garrow St,  Houston,  Texas,  77003 (Settegast Park)","5, ZONE",H,494N,77003,ROUTE
228518,Tree Trim,2025-10-28 01:41 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CDH, DOOR HANGER","UF - LEIJA, DANIEL","24114 E Lake Houston Pkwy,  Huffman,  Texas,  77336","4, ZONE",E,338R,77336,ROUTE
228519,Tree Removal,2025-10-28 02:08 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","827 Teetshorn St,  Houston,  Texas,  77009","3, ZONE",H,493B,77009,CLOSED
228522,Tree Trim,2025-10-28 03:29 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","4419 Clay St,  Houston,  Texas,  77023","5, ZONE",I,494T,77023,CLOSED
228523,Tree Trim,2025-10-28 03:42 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","6900 Palmetto St,  Houston,  Texas,  77087","5, ZONE",I,535E,77087,CLOSED
228524,Tree Removal,2025-10-28 03:44 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","820 Teetshorn St,  Houston,  Texas,  77009","3, ZONE",H,493B,77009,CLOSED
228525,Tree Removal,2025-10-28 04:16 PM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - CASTILLO, ALEJANDRO","7226 Evans St,  Houston,  Texas,  77061","6, ZONE",I,575A,77061,ROUTE
228526,Tree Removal,2025-10-28 04:28 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NAP, NO ACCESS","UF - CASTILLO, ALEJANDRO","7522 Jackwood St,  Houston,  Texas,  77074","7, ZONE",J,530Q,77074,CLOSED
228527,Tree Removal,2025-10-28 05:30 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - JONES, CODY","5715 Spellman Rd,  Houston,  Texas,  77096","7, ZONE",K,571A,77096,CLOSED
228528,Tree Removal,2025-10-28 06:15 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - CASTILLO, ALEJANDRO","Southbank & Glenhurst Dr,  Houston,  Texas,  77033","6, ZONE",D,534X,77033,CLOSED
228529,Tree Trim,2025-10-29 02:54 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","1501 S Dairy Ashford Rd,  Houston,  Texas,  77077","2, ZONE",G,488R,77077,CLOSED
228530,Tree Removal,2025-10-29 04:36 AM,Tree Removal Inspection,1,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","1828 Milford St,  Houston,  Texas,  77098","7, ZONE",C,492Z,77098,ROUTE
228531,Tree Removal,2025-10-29 05:21 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","16200 Buccaneer Ln,  Houston,  Texas,  77062","5, ZONE",E,618P,77062,CLOSED
228532,Tree Trim,2025-10-29 05:40 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NAS, NO ANSWER","UF - JONES, CODY","7000 Kendalia Dr,  Houston,  Texas,  77036","2, ZONE",J,529H,77036,CLOSED
228533,Tree Trim,2025-10-29 05:44 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","7800 Ella Lee Ln,  Houston,  Texas,  77063","2, ZONE",G,490V,77063,CLOSED
228535,Tree Trim,2025-10-29 06:24 AM,Tree Trim Inspection,3,TREEMAINTENANCE,,"UF - CASTILLO, ALEJANDRO","4700 Idaho St,  Houston,  Texas,  77021","6, ZONE",D,533R,77021,ROUTE
228540,Tree Trim,2025-10-29 06:59 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","15675 John F Kennedy Blvd,  Houston,  Texas,  77032","4, ZONE",B,374P,77032,ROUTE
228543,Tree Removal,2025-10-29 07:20 AM,Tree Removal Inspection,1,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","4802 Pine Prairie Ln,  Kingwood,  Texas,  77345","4, ZONE",E,297U,77345,ROUTE
228547,Tree Trim,2025-10-29 07:36 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","1315 Elgin St,  Houston,  Texas,  77004 (Elizabeth Glover Park)","2, ZONE",D,493T,77004,ROUTE
228549,Tree Trim,2025-10-29 07:51 AM,Tree Trim Inspection,1,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","12111 Perthshire Rd,  Houston,  Texas,  77024","2, ZONE",G,490E,77024,ROUTE
228550,Tree Removal,2025-10-29 08:44 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - CASTILLO, ALEJANDRO","7639 Oak Vista St,  Houston,  Texas,  77087","6, ZONE",I,535S,77087,CLOSED
228551,Tree Trim,2025-10-29 08:57 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","Mayflower St & Coffee St,  Houston,  Texas,  77033","6, ZONE",D,533V,77033,ROUTE
